DateTime,Date,Hour,Day of the Week,Season,Daytime,Consumption (kW)
2024-01-25 01:15:00,2024-01-25,01:15:00,3,0,0,0.429
2024-01-25 01:30:00,2024-01-25,01:30:00,3,0,0,0.638
2024-01-25 01:45:00,2024-01-25,01:45:00,3,0,0,0.5145
2024-01-25 02:00:00,2024-01-25,02:00:00,3,0,0,0.391
2024-01-25 02:15:00,2024-01-25,02:15:00,3,0,0,0.4145
2024-01-25 02:30:00,2024-01-25,02:30:00,3,0,0,0.438
2024-01-25 02:45:00,2024-01-25,02:45:00,3,0,0,0.3125
2024-01-25 03:00:00,2024-01-25,03:00:00,3,0,0,0.187
2024-01-25 03:15:00,2024-01-25,03:15:00,3,0,0,0.158
2024-01-25 03:30:00,2024-01-25,03:30:00,3,0,0,0.129
2024-01-25 03:45:00,2024-01-25,03:45:00,3,0,0,0.1315
2024-01-25 04:00:00,2024-01-25,04:00:00,3,0,0,0.134
2024-01-25 04:15:00,2024-01-25,04:15:00,3,0,0,0.1325
2024-01-25 04:30:00,2024-01-25,04:30:00,3,0,0,0.131
2024-01-25 04:45:00,2024-01-25,04:45:00,3,0,0,0.1275
2024-01-25 05:00:00,2024-01-25,05:00:00,3,0,0,0.124
2024-01-25 05:15:00,2024-01-25,05:15:00,3,0,0,0.124
2024-01-25 05:30:00,2024-01-25,05:30:00,3,0,0,0.124
2024-01-25 05:45:00,2024-01-25,05:45:00,3,0,0,0.126
2024-01-25 06:00:00,2024-01-25,06:00:00,3,0,0,0.128
2024-01-25 06:15:00,2024-01-25,06:15:00,3,0,0,0.128
2024-01-25 06:30:00,2024-01-25,06:30:00,3,0,0,0.128
2024-01-25 06:45:00,2024-01-25,06:45:00,3,0,0,0.1285
2024-01-25 07:00:00,2024-01-25,07:00:00,3,0,0,0.129
2024-01-25 07:15:00,2024-01-25,07:15:00,3,0,0,0.173
2024-01-25 07:30:00,2024-01-25,07:30:00,3,0,0,0.217
2024-01-25 07:45:00,2024-01-25,07:45:00,3,0,0,0.181
2024-01-25 08:00:00,2024-01-25,08:00:00,3,0,1,0.145
2024-01-25 08:15:00,2024-01-25,08:15:00,3,0,1,0.135
2024-01-25 08:30:00,2024-01-25,08:30:00,3,0,1,0.125
2024-01-25 08:45:00,2024-01-25,08:45:00,3,0,1,0.125
2024-01-25 09:00:00,2024-01-25,09:00:00,3,0,1,0.125
2024-01-25 09:15:00,2024-01-25,09:15:00,3,0,1,0.1235
2024-01-25 09:30:00,2024-01-25,09:30:00,3,0,1,0.122
2024-01-25 09:45:00,2024-01-25,09:45:00,3,0,1,0.374
2024-01-25 10:00:00,2024-01-25,10:00:00,3,0,1,0.626
2024-01-25 10:15:00,2024-01-25,10:15:00,3,0,1,0.4014999999999999
2024-01-25 10:30:00,2024-01-25,10:30:00,3,0,1,0.177
2024-01-25 10:45:00,2024-01-25,10:45:00,3,0,1,0.172
2024-01-25 11:00:00,2024-01-25,11:00:00,3,0,1,0.167
2024-01-25 11:15:00,2024-01-25,11:15:00,3,0,1,0.1704999999999999
2024-01-25 11:30:00,2024-01-25,11:30:00,3,0,1,0.174
2024-01-25 11:45:00,2024-01-25,11:45:00,3,0,1,0.173
2024-01-25 12:00:00,2024-01-25,12:00:00,3,0,1,0.172
2024-01-25 12:15:00,2024-01-25,12:15:00,3,0,1,0.247
2024-01-25 12:30:00,2024-01-25,12:30:00,3,0,1,0.322
2024-01-25 12:45:00,2024-01-25,12:45:00,3,0,1,0.237
2024-01-25 13:00:00,2024-01-25,13:00:00,3,0,1,0.152
2024-01-25 13:15:00,2024-01-25,13:15:00,3,0,1,0.2334999999999999
2024-01-25 13:30:00,2024-01-25,13:30:00,3,0,1,0.315
2024-01-25 13:45:00,2024-01-25,13:45:00,3,0,1,0.3
2024-01-25 14:00:00,2024-01-25,14:00:00,3,0,1,0.285
2024-01-25 14:15:00,2024-01-25,14:15:00,3,0,1,0.3319999999999999
2024-01-25 14:30:00,2024-01-25,14:30:00,3,0,1,0.379
2024-01-25 14:45:00,2024-01-25,14:45:00,3,0,1,0.3095
2024-01-25 15:00:00,2024-01-25,15:00:00,3,0,1,0.24
2024-01-25 15:15:00,2024-01-25,15:15:00,3,0,1,0.3245
2024-01-25 15:30:00,2024-01-25,15:30:00,3,0,1,0.409
2024-01-25 15:45:00,2024-01-25,15:45:00,3,0,1,0.3299999999999999
2024-01-25 16:00:00,2024-01-25,16:00:00,3,0,1,0.251
2024-01-25 16:15:00,2024-01-25,16:15:00,3,0,1,0.2165
2024-01-25 16:30:00,2024-01-25,16:30:00,3,0,1,0.182
2024-01-25 16:45:00,2024-01-25,16:45:00,3,0,1,0.2365
2024-01-25 17:00:00,2024-01-25,17:00:00,3,0,1,0.291
2024-01-25 17:15:00,2024-01-25,17:15:00,3,0,1,0.3435
2024-01-25 17:30:00,2024-01-25,17:30:00,3,0,1,0.396
2024-01-25 17:45:00,2024-01-25,17:45:00,3,0,1,0.51
2024-01-25 18:00:00,2024-01-25,18:00:00,3,0,0,0.624
2024-01-25 18:15:00,2024-01-25,18:15:00,3,0,0,0.523
2024-01-25 18:30:00,2024-01-25,18:30:00,3,0,0,0.422
2024-01-25 18:45:00,2024-01-25,18:45:00,3,0,0,0.3745
2024-01-25 19:00:00,2024-01-25,19:00:00,3,0,0,0.327
2024-01-25 19:15:00,2024-01-25,19:15:00,3,0,0,0.3115
2024-01-25 19:30:00,2024-01-25,19:30:00,3,0,0,0.296
2024-01-25 19:45:00,2024-01-25,19:45:00,3,0,0,0.3715
2024-01-25 20:00:00,2024-01-25,20:00:00,3,0,0,0.447
2024-01-25 20:15:00,2024-01-25,20:15:00,3,0,0,0.3495
2024-01-25 20:30:00,2024-01-25,20:30:00,3,0,0,0.252
2024-01-25 20:45:00,2024-01-25,20:45:00,3,0,0,0.2595
2024-01-25 21:00:00,2024-01-25,21:00:00,3,0,0,0.267
2024-01-25 21:15:00,2024-01-25,21:15:00,3,0,0,0.2675
2024-01-25 21:30:00,2024-01-25,21:30:00,3,0,0,0.268
2024-01-25 21:45:00,2024-01-25,21:45:00,3,0,0,0.2975
2024-01-25 22:00:00,2024-01-25,22:00:00,3,0,0,0.327
2024-01-25 22:15:00,2024-01-25,22:15:00,3,0,0,0.374
2024-01-25 22:30:00,2024-01-25,22:30:00,3,0,0,0.421
2024-01-25 22:45:00,2024-01-25,22:45:00,3,0,0,0.361
2024-01-25 23:00:00,2024-01-25,23:00:00,3,0,0,0.301
2024-01-25 23:15:00,2024-01-25,23:15:00,3,0,0,0.278
2024-01-25 23:30:00,2024-01-25,23:30:00,3,0,0,0.255
2024-01-25 23:45:00,2024-01-25,23:45:00,3,0,0,0.379
2024-01-26 00:00:00,2024-01-26,00:00:00,4,0,0,0.503
2024-01-26 00:15:00,2024-01-26,00:15:00,4,0,0,0.3615
2024-01-26 00:30:00,2024-01-26,00:30:00,4,0,0,0.22
2024-01-26 00:45:00,2024-01-26,00:45:00,4,0,0,0.22
2024-01-26 01:00:00,2024-01-26,01:00:00,4,0,0,0.22
2024-01-26 01:15:00,2024-01-26,01:15:00,4,0,0,0.4145
2024-01-26 01:30:00,2024-01-26,01:30:00,4,0,0,0.609
2024-01-26 01:45:00,2024-01-26,01:45:00,4,0,0,0.515
2024-01-26 02:00:00,2024-01-26,02:00:00,4,0,0,0.421
2024-01-26 02:15:00,2024-01-26,02:15:00,4,0,0,0.485
2024-01-26 02:30:00,2024-01-26,02:30:00,4,0,0,0.549
2024-01-26 02:45:00,2024-01-26,02:45:00,4,0,0,0.384
2024-01-26 03:00:00,2024-01-26,03:00:00,4,0,0,0.219
2024-01-26 03:15:00,2024-01-26,03:15:00,4,0,0,0.1745
2024-01-26 03:30:00,2024-01-26,03:30:00,4,0,0,0.13
2024-01-26 03:45:00,2024-01-26,03:45:00,4,0,0,0.124
2024-01-26 04:00:00,2024-01-26,04:00:00,4,0,0,0.118
2024-01-26 04:15:00,2024-01-26,04:15:00,4,0,0,0.124
2024-01-26 04:30:00,2024-01-26,04:30:00,4,0,0,0.13
2024-01-26 04:45:00,2024-01-26,04:45:00,4,0,0,0.128
2024-01-26 05:00:00,2024-01-26,05:00:00,4,0,0,0.126
2024-01-26 05:15:00,2024-01-26,05:15:00,4,0,0,0.124
2024-01-26 05:30:00,2024-01-26,05:30:00,4,0,0,0.122
2024-01-26 05:45:00,2024-01-26,05:45:00,4,0,0,0.132
2024-01-26 06:00:00,2024-01-26,06:00:00,4,0,0,0.142
2024-01-26 06:15:00,2024-01-26,06:15:00,4,0,0,0.175
2024-01-26 06:30:00,2024-01-26,06:30:00,4,0,0,0.208
2024-01-26 06:45:00,2024-01-26,06:45:00,4,0,0,0.3425
2024-01-26 07:00:00,2024-01-26,07:00:00,4,0,0,0.477
2024-01-26 07:15:00,2024-01-26,07:15:00,4,0,0,0.3535
2024-01-26 07:30:00,2024-01-26,07:30:00,4,0,0,0.23
2024-01-26 07:45:00,2024-01-26,07:45:00,4,0,0,0.194
2024-01-26 08:00:00,2024-01-26,08:00:00,4,0,1,0.158
2024-01-26 08:15:00,2024-01-26,08:15:00,4,0,1,0.139
2024-01-26 08:30:00,2024-01-26,08:30:00,4,0,1,0.12
2024-01-26 08:45:00,2024-01-26,08:45:00,4,0,1,0.123
2024-01-26 09:00:00,2024-01-26,09:00:00,4,0,1,0.126
2024-01-26 09:15:00,2024-01-26,09:15:00,4,0,1,0.1265
2024-01-26 09:30:00,2024-01-26,09:30:00,4,0,1,0.127
2024-01-26 09:45:00,2024-01-26,09:45:00,4,0,1,0.136
2024-01-26 10:00:00,2024-01-26,10:00:00,4,0,1,0.145
2024-01-26 10:15:00,2024-01-26,10:15:00,4,0,1,0.139
2024-01-26 10:30:00,2024-01-26,10:30:00,4,0,1,0.133
2024-01-26 10:45:00,2024-01-26,10:45:00,4,0,1,0.159
2024-01-26 11:00:00,2024-01-26,11:00:00,4,0,1,0.185
2024-01-26 11:15:00,2024-01-26,11:15:00,4,0,1,0.2275
2024-01-26 11:30:00,2024-01-26,11:30:00,4,0,1,0.27
2024-01-26 11:45:00,2024-01-26,11:45:00,4,0,1,0.2535
2024-01-26 12:00:00,2024-01-26,12:00:00,4,0,1,0.237
2024-01-26 12:15:00,2024-01-26,12:15:00,4,0,1,0.318
2024-01-26 12:30:00,2024-01-26,12:30:00,4,0,1,0.399
2024-01-26 12:45:00,2024-01-26,12:45:00,4,0,1,0.3155
2024-01-26 13:00:00,2024-01-26,13:00:00,4,0,1,0.232
2024-01-26 13:15:00,2024-01-26,13:15:00,4,0,1,0.2395
2024-01-26 13:30:00,2024-01-26,13:30:00,4,0,1,0.247
2024-01-26 13:45:00,2024-01-26,13:45:00,4,0,1,0.283
2024-01-26 14:00:00,2024-01-26,14:00:00,4,0,1,0.319
2024-01-26 14:15:00,2024-01-26,14:15:00,4,0,1,0.3315
2024-01-26 14:30:00,2024-01-26,14:30:00,4,0,1,0.344
2024-01-26 14:45:00,2024-01-26,14:45:00,4,0,1,0.268
2024-01-26 15:00:00,2024-01-26,15:00:00,4,0,1,0.192
2024-01-26 15:15:00,2024-01-26,15:15:00,4,0,1,0.193
2024-01-26 15:30:00,2024-01-26,15:30:00,4,0,1,0.194
2024-01-26 15:45:00,2024-01-26,15:45:00,4,0,1,0.1945
2024-01-26 16:00:00,2024-01-26,16:00:00,4,0,1,0.195
2024-01-26 16:15:00,2024-01-26,16:15:00,4,0,1,0.2225
2024-01-26 16:30:00,2024-01-26,16:30:00,4,0,1,0.25
2024-01-26 16:45:00,2024-01-26,16:45:00,4,0,1,0.2205
2024-01-26 17:00:00,2024-01-26,17:00:00,4,0,1,0.191
2024-01-26 17:15:00,2024-01-26,17:15:00,4,0,1,0.2625
2024-01-26 17:30:00,2024-01-26,17:30:00,4,0,1,0.334
2024-01-26 17:45:00,2024-01-26,17:45:00,4,0,1,0.313
2024-01-26 18:00:00,2024-01-26,18:00:00,4,0,0,0.292
2024-01-26 18:15:00,2024-01-26,18:15:00,4,0,0,0.3375
2024-01-26 18:30:00,2024-01-26,18:30:00,4,0,0,0.383
2024-01-26 18:45:00,2024-01-26,18:45:00,4,0,0,0.43
2024-01-26 19:00:00,2024-01-26,19:00:00,4,0,0,0.477
2024-01-26 19:15:00,2024-01-26,19:15:00,4,0,0,0.3944999999999999
2024-01-26 19:30:00,2024-01-26,19:30:00,4,0,0,0.312
2024-01-26 19:45:00,2024-01-26,19:45:00,4,0,0,0.3095
2024-01-26 20:00:00,2024-01-26,20:00:00,4,0,0,0.307
2024-01-26 20:15:00,2024-01-26,20:15:00,4,0,0,0.3165
2024-01-26 20:30:00,2024-01-26,20:30:00,4,0,0,0.326
2024-01-26 20:45:00,2024-01-26,20:45:00,4,0,0,0.3345
2024-01-26 21:00:00,2024-01-26,21:00:00,4,0,0,0.343
2024-01-26 21:15:00,2024-01-26,21:15:00,4,0,0,0.343
2024-01-26 21:30:00,2024-01-26,21:30:00,4,0,0,0.343
2024-01-26 21:45:00,2024-01-26,21:45:00,4,0,0,0.357
2024-01-26 22:00:00,2024-01-26,22:00:00,4,0,0,0.371
2024-01-26 22:15:00,2024-01-26,22:15:00,4,0,0,0.3369999999999999
2024-01-26 22:30:00,2024-01-26,22:30:00,4,0,0,0.303
2024-01-26 22:45:00,2024-01-26,22:45:00,4,0,0,0.3015
2024-01-26 23:00:00,2024-01-26,23:00:00,4,0,0,0.3
2024-01-26 23:15:00,2024-01-26,23:15:00,4,0,0,0.2995
2024-01-26 23:30:00,2024-01-26,23:30:00,4,0,0,0.299
2024-01-26 23:45:00,2024-01-26,23:45:00,4,0,0,0.361
2024-01-27 00:00:00,2024-01-27,00:00:00,5,0,0,0.423
2024-01-27 00:15:00,2024-01-27,00:15:00,5,0,0,0.3954999999999999
2024-01-27 00:30:00,2024-01-27,00:30:00,5,0,0,0.368
2024-01-27 00:45:00,2024-01-27,00:45:00,5,0,0,0.473
2024-01-27 01:00:00,2024-01-27,01:00:00,5,0,0,0.578
2024-01-27 01:15:00,2024-01-27,01:15:00,5,0,0,0.382
2024-01-27 01:30:00,2024-01-27,01:30:00,5,0,0,0.186
2024-01-27 01:45:00,2024-01-27,01:45:00,5,0,0,0.1639999999999999
2024-01-27 02:00:00,2024-01-27,02:00:00,5,0,0,0.142
2024-01-27 02:15:00,2024-01-27,02:15:00,5,0,0,0.149
2024-01-27 02:30:00,2024-01-27,02:30:00,5,0,0,0.156
2024-01-27 02:45:00,2024-01-27,02:45:00,5,0,0,0.144
2024-01-27 03:00:00,2024-01-27,03:00:00,5,0,0,0.132
2024-01-27 03:15:00,2024-01-27,03:15:00,5,0,0,0.13
2024-01-27 03:30:00,2024-01-27,03:30:00,5,0,0,0.128
2024-01-27 03:45:00,2024-01-27,03:45:00,5,0,0,0.1295
2024-01-27 04:00:00,2024-01-27,04:00:00,5,0,0,0.131
2024-01-27 04:15:00,2024-01-27,04:15:00,5,0,0,0.1305
2024-01-27 04:30:00,2024-01-27,04:30:00,5,0,0,0.13
2024-01-27 04:45:00,2024-01-27,04:45:00,5,0,0,0.13
2024-01-27 05:00:00,2024-01-27,05:00:00,5,0,0,0.13
2024-01-27 05:15:00,2024-01-27,05:15:00,5,0,0,0.1235
2024-01-27 05:30:00,2024-01-27,05:30:00,5,0,0,0.117
2024-01-27 05:45:00,2024-01-27,05:45:00,5,0,0,0.1315
2024-01-27 06:00:00,2024-01-27,06:00:00,5,0,0,0.146
2024-01-27 06:15:00,2024-01-27,06:15:00,5,0,0,0.1654999999999999
2024-01-27 06:30:00,2024-01-27,06:30:00,5,0,0,0.185
2024-01-27 06:45:00,2024-01-27,06:45:00,5,0,0,0.2165
2024-01-27 07:00:00,2024-01-27,07:00:00,5,0,0,0.248
2024-01-27 07:15:00,2024-01-27,07:15:00,5,0,0,0.395
2024-01-27 07:30:00,2024-01-27,07:30:00,5,0,0,0.542
2024-01-27 07:45:00,2024-01-27,07:45:00,5,0,0,0.392
2024-01-27 08:00:00,2024-01-27,08:00:00,5,0,1,0.242
2024-01-27 08:15:00,2024-01-27,08:15:00,5,0,1,0.1855
2024-01-27 08:30:00,2024-01-27,08:30:00,5,0,1,0.129
2024-01-27 08:45:00,2024-01-27,08:45:00,5,0,1,0.1285
2024-01-27 09:00:00,2024-01-27,09:00:00,5,0,1,0.128
2024-01-27 09:15:00,2024-01-27,09:15:00,5,0,1,0.123
2024-01-27 09:30:00,2024-01-27,09:30:00,5,0,1,0.118
2024-01-27 09:45:00,2024-01-27,09:45:00,5,0,1,0.1295
2024-01-27 10:00:00,2024-01-27,10:00:00,5,0,1,0.141
2024-01-27 10:15:00,2024-01-27,10:15:00,5,0,1,0.1765
2024-01-27 10:30:00,2024-01-27,10:30:00,5,0,1,0.212
2024-01-27 10:45:00,2024-01-27,10:45:00,5,0,1,0.1945
2024-01-27 11:00:00,2024-01-27,11:00:00,5,0,1,0.177
2024-01-27 11:15:00,2024-01-27,11:15:00,5,0,1,0.1745
2024-01-27 11:30:00,2024-01-27,11:30:00,5,0,1,0.172
2024-01-27 11:45:00,2024-01-27,11:45:00,5,0,1,0.154
2024-01-27 12:00:00,2024-01-27,12:00:00,5,0,1,0.136
2024-01-27 12:15:00,2024-01-27,12:15:00,5,0,1,0.1315
2024-01-27 12:30:00,2024-01-27,12:30:00,5,0,1,0.127
2024-01-27 12:45:00,2024-01-27,12:45:00,5,0,1,0.127
2024-01-27 13:00:00,2024-01-27,13:00:00,5,0,1,0.127
2024-01-27 13:15:00,2024-01-27,13:15:00,5,0,1,0.1275
2024-01-27 13:30:00,2024-01-27,13:30:00,5,0,1,0.128
2024-01-27 13:45:00,2024-01-27,13:45:00,5,0,1,0.1655
2024-01-27 14:00:00,2024-01-27,14:00:00,5,0,1,0.203
2024-01-27 14:15:00,2024-01-27,14:15:00,5,0,1,0.2895
2024-01-27 14:30:00,2024-01-27,14:30:00,5,0,1,0.376
2024-01-27 14:45:00,2024-01-27,14:45:00,5,0,1,0.2835
2024-01-27 15:00:00,2024-01-27,15:00:00,5,0,1,0.191
2024-01-27 15:15:00,2024-01-27,15:15:00,5,0,1,0.241
2024-01-27 15:30:00,2024-01-27,15:30:00,5,0,1,0.291
2024-01-27 15:45:00,2024-01-27,15:45:00,5,0,1,0.2224999999999999
2024-01-27 16:00:00,2024-01-27,16:00:00,5,0,1,0.154
2024-01-27 16:15:00,2024-01-27,16:15:00,5,0,1,0.1535
2024-01-27 16:30:00,2024-01-27,16:30:00,5,0,1,0.153
2024-01-27 16:45:00,2024-01-27,16:45:00,5,0,1,0.1615
2024-01-27 17:00:00,2024-01-27,17:00:00,5,0,1,0.17
2024-01-27 17:15:00,2024-01-27,17:15:00,5,0,1,0.2274999999999999
2024-01-27 17:30:00,2024-01-27,17:30:00,5,0,1,0.285
2024-01-27 17:45:00,2024-01-27,17:45:00,5,0,1,0.3535
2024-01-27 18:00:00,2024-01-27,18:00:00,5,0,0,0.422
2024-01-27 18:15:00,2024-01-27,18:15:00,5,0,0,0.364
2024-01-27 18:30:00,2024-01-27,18:30:00,5,0,0,0.306
2024-01-27 18:45:00,2024-01-27,18:45:00,5,0,0,0.303
2024-01-27 19:00:00,2024-01-27,19:00:00,5,0,0,0.3
2024-01-27 19:15:00,2024-01-27,19:15:00,5,0,0,0.3335
2024-01-27 19:30:00,2024-01-27,19:30:00,5,0,0,0.367
2024-01-27 19:45:00,2024-01-27,19:45:00,5,0,0,0.46
2024-01-27 20:00:00,2024-01-27,20:00:00,5,0,0,0.553
2024-01-27 20:15:00,2024-01-27,20:15:00,5,0,0,0.5005000000000001
2024-01-27 20:30:00,2024-01-27,20:30:00,5,0,0,0.448
2024-01-27 20:45:00,2024-01-27,20:45:00,5,0,0,0.353
2024-01-27 21:00:00,2024-01-27,21:00:00,5,0,0,0.258
2024-01-27 21:15:00,2024-01-27,21:15:00,5,0,0,0.281
2024-01-27 21:30:00,2024-01-27,21:30:00,5,0,0,0.304
2024-01-27 21:45:00,2024-01-27,21:45:00,5,0,0,0.2845
2024-01-27 22:00:00,2024-01-27,22:00:00,5,0,0,0.265
2024-01-27 22:15:00,2024-01-27,22:15:00,5,0,0,0.265
2024-01-27 22:30:00,2024-01-27,22:30:00,5,0,0,0.265
2024-01-27 22:45:00,2024-01-27,22:45:00,5,0,0,0.2935
2024-01-27 23:00:00,2024-01-27,23:00:00,5,0,0,0.322
2024-01-27 23:15:00,2024-01-27,23:15:00,5,0,0,0.318
2024-01-27 23:30:00,2024-01-27,23:30:00,5,0,0,0.314
2024-01-27 23:45:00,2024-01-27,23:45:00,5,0,0,0.36
2024-01-28 00:00:00,2024-01-28,00:00:00,6,0,0,0.406
2024-01-28 00:15:00,2024-01-28,00:15:00,6,0,0,0.418
2024-01-28 00:30:00,2024-01-28,00:30:00,6,0,0,0.43
2024-01-28 00:45:00,2024-01-28,00:45:00,6,0,0,0.3245
2024-01-28 01:00:00,2024-01-28,01:00:00,6,0,0,0.219
2024-01-28 01:15:00,2024-01-28,01:15:00,6,0,0,0.2135
2024-01-28 01:30:00,2024-01-28,01:30:00,6,0,0,0.208
2024-01-28 01:45:00,2024-01-28,01:45:00,6,0,0,0.383
2024-01-28 02:00:00,2024-01-28,02:00:00,6,0,0,0.558
2024-01-28 02:15:00,2024-01-28,02:15:00,6,0,0,0.546
2024-01-28 02:30:00,2024-01-28,02:30:00,6,0,0,0.534
2024-01-28 02:45:00,2024-01-28,02:45:00,6,0,0,0.4455
2024-01-28 03:00:00,2024-01-28,03:00:00,6,0,0,0.357
2024-01-28 03:15:00,2024-01-28,03:15:00,6,0,0,0.2465
2024-01-28 03:30:00,2024-01-28,03:30:00,6,0,0,0.136
2024-01-28 03:45:00,2024-01-28,03:45:00,6,0,0,0.1315
2024-01-28 04:00:00,2024-01-28,04:00:00,6,0,0,0.127
2024-01-28 04:15:00,2024-01-28,04:15:00,6,0,0,0.1305
2024-01-28 04:30:00,2024-01-28,04:30:00,6,0,0,0.134
2024-01-28 04:45:00,2024-01-28,04:45:00,6,0,0,0.1265
2024-01-28 05:00:00,2024-01-28,05:00:00,6,0,0,0.119
2024-01-28 05:15:00,2024-01-28,05:15:00,6,0,0,0.1245
2024-01-28 05:30:00,2024-01-28,05:30:00,6,0,0,0.13
2024-01-28 05:45:00,2024-01-28,05:45:00,6,0,0,0.1455
2024-01-28 06:00:00,2024-01-28,06:00:00,6,0,0,0.161
2024-01-28 06:15:00,2024-01-28,06:15:00,6,0,0,0.1664999999999999
2024-01-28 06:30:00,2024-01-28,06:30:00,6,0,0,0.172
2024-01-28 06:45:00,2024-01-28,06:45:00,6,0,0,0.1654999999999999
2024-01-28 07:00:00,2024-01-28,07:00:00,6,0,0,0.159
2024-01-28 07:15:00,2024-01-28,07:15:00,6,0,0,0.1659999999999999
2024-01-28 07:30:00,2024-01-28,07:30:00,6,0,0,0.173
2024-01-28 07:45:00,2024-01-28,07:45:00,6,0,0,0.1644999999999999
2024-01-28 08:00:00,2024-01-28,08:00:00,6,0,1,0.156
2024-01-28 08:15:00,2024-01-28,08:15:00,6,0,1,0.143
2024-01-28 08:30:00,2024-01-28,08:30:00,6,0,1,0.13
2024-01-28 08:45:00,2024-01-28,08:45:00,6,0,1,0.17725
2024-01-28 09:00:00,2024-01-28,09:00:00,6,0,1,0.2245
2024-01-28 09:15:00,2024-01-28,09:15:00,6,0,1,0.27175
2024-01-28 09:30:00,2024-01-28,09:30:00,6,0,1,0.319
2024-01-28 09:45:00,2024-01-28,09:45:00,6,0,1,0.242
2024-01-28 10:00:00,2024-01-28,10:00:00,6,0,1,0.165
2024-01-28 10:15:00,2024-01-28,10:15:00,6,0,1,0.177
2024-01-28 10:30:00,2024-01-28,10:30:00,6,0,1,0.189
2024-01-28 10:45:00,2024-01-28,10:45:00,6,0,1,0.1945
2024-01-28 11:00:00,2024-01-28,11:00:00,6,0,1,0.2
2024-01-28 11:15:00,2024-01-28,11:15:00,6,0,1,0.169
2024-01-28 11:30:00,2024-01-28,11:30:00,6,0,1,0.138
2024-01-28 11:45:00,2024-01-28,11:45:00,6,0,1,0.1385
2024-01-28 12:00:00,2024-01-28,12:00:00,6,0,1,0.139
2024-01-28 12:15:00,2024-01-28,12:15:00,6,0,1,0.1345
2024-01-28 12:30:00,2024-01-28,12:30:00,6,0,1,0.13
2024-01-28 12:45:00,2024-01-28,12:45:00,6,0,1,0.127
2024-01-28 13:00:00,2024-01-28,13:00:00,6,0,1,0.124
2024-01-28 13:15:00,2024-01-28,13:15:00,6,0,1,0.138
2024-01-28 13:30:00,2024-01-28,13:30:00,6,0,1,0.152
2024-01-28 13:45:00,2024-01-28,13:45:00,6,0,1,0.14
2024-01-28 14:00:00,2024-01-28,14:00:00,6,0,1,0.128
2024-01-28 14:15:00,2024-01-28,14:15:00,6,0,1,0.1255
2024-01-28 14:30:00,2024-01-28,14:30:00,6,0,1,0.123
2024-01-28 14:45:00,2024-01-28,14:45:00,6,0,1,0.126
2024-01-28 15:00:00,2024-01-28,15:00:00,6,0,1,0.129
2024-01-28 15:15:00,2024-01-28,15:15:00,6,0,1,0.229
2024-01-28 15:30:00,2024-01-28,15:30:00,6,0,1,0.329
2024-01-28 15:45:00,2024-01-28,15:45:00,6,0,1,0.348
2024-01-28 16:00:00,2024-01-28,16:00:00,6,0,1,0.367
2024-01-28 16:15:00,2024-01-28,16:15:00,6,0,1,0.3369999999999999
2024-01-28 16:30:00,2024-01-28,16:30:00,6,0,1,0.307
2024-01-28 16:45:00,2024-01-28,16:45:00,6,0,1,0.3725
2024-01-28 17:00:00,2024-01-28,17:00:00,6,0,1,0.438
2024-01-28 17:15:00,2024-01-28,17:15:00,6,0,1,0.384
2024-01-28 17:30:00,2024-01-28,17:30:00,6,0,1,0.33
2024-01-28 17:45:00,2024-01-28,17:45:00,6,0,1,0.396
2024-01-28 18:00:00,2024-01-28,18:00:00,6,0,0,0.462
2024-01-28 18:15:00,2024-01-28,18:15:00,6,0,0,0.3865
2024-01-28 18:30:00,2024-01-28,18:30:00,6,0,0,0.311
2024-01-28 18:45:00,2024-01-28,18:45:00,6,0,0,0.3415
2024-01-28 19:00:00,2024-01-28,19:00:00,6,0,0,0.372
2024-01-28 19:15:00,2024-01-28,19:15:00,6,0,0,0.3495
2024-01-28 19:30:00,2024-01-28,19:30:00,6,0,0,0.327
2024-01-28 19:45:00,2024-01-28,19:45:00,6,0,0,0.3675
2024-01-28 20:00:00,2024-01-28,20:00:00,6,0,0,0.408
2024-01-28 20:15:00,2024-01-28,20:15:00,6,0,0,0.349
2024-01-28 20:30:00,2024-01-28,20:30:00,6,0,0,0.29
2024-01-28 20:45:00,2024-01-28,20:45:00,6,0,0,0.3309999999999999
2024-01-28 21:00:00,2024-01-28,21:00:00,6,0,0,0.372
2024-01-28 21:15:00,2024-01-28,21:15:00,6,0,0,0.3235
2024-01-28 21:30:00,2024-01-28,21:30:00,6,0,0,0.275
2024-01-28 21:45:00,2024-01-28,21:45:00,6,0,0,0.2905
2024-01-28 22:00:00,2024-01-28,22:00:00,6,0,0,0.306
2024-01-28 22:15:00,2024-01-28,22:15:00,6,0,0,0.38
2024-01-28 22:30:00,2024-01-28,22:30:00,6,0,0,0.454
2024-01-28 22:45:00,2024-01-28,22:45:00,6,0,0,0.3605
2024-01-28 23:00:00,2024-01-28,23:00:00,6,0,0,0.267
2024-01-28 23:15:00,2024-01-28,23:15:00,6,0,0,0.2685
2024-01-28 23:30:00,2024-01-28,23:30:00,6,0,0,0.27
2024-01-28 23:45:00,2024-01-28,23:45:00,6,0,0,0.3235
2024-01-29 00:00:00,2024-01-29,00:00:00,0,0,0,0.377
2024-01-29 00:15:00,2024-01-29,00:15:00,0,0,0,0.417
2024-01-29 00:30:00,2024-01-29,00:30:00,0,0,0,0.457
